Stage,Strain no,Genotype,Treatment,Slide no,Name,Nucleus number,DAPIpeakA,DAPIvalleyB,DAPIoutC,FITCpeakA,FITCvalleyB,FITCoutC,DAPI_A-B,DAPI_A-C,DAPI_B-C,FITC_A-B,FITC_A-C,FITC_B-C
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,9,1400,556,154,1377,338,156,844,1246,402,1039,1221,182
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,10,2314,730,127,955,242,139,1584,2187,603,713,816,103
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,11,1806,311,94,764.2,205,174.6,1495,1712,217,559.2,589.6,30.4
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,12,1826,1321,136,704.3,267.8,206,505,1690,1185,436.5,498.3,61.8
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,13,2459,1826,176,968.8,214.3,185,633,2283,1650,754.5,783.8,29.3
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,14,1711,525,93,893,356,177.6,1186,1618,432,537,715.4,178.4
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,15,1833,263,203,973,223.2,220.3,1570,1630,60,749.8,752.7,2.9
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,16,1720,879,94,1102.6,373.8,159.8,841,1626,785,728.8,942.8,214
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,17,1455,471,105,1180,270,171,984,1350,366,910,1009,99
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,18,2124,614,76,985.5,267.5,167,1510,2048,538,718,818.5,100.5
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,19,2333,966,138,1185,436,203,1367,2195,828,749,982,233
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,20,2618,373,366,1414,304,220,2245,2252,7,1110,1194,84
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,21,2054,898,84,1408,270,181,1156,1970,814,1138,1227,89
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,22,2741,791,204,1114,302,218,1950,2537,587,812,896,84
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,23,1775,1140,140,929,342.2,177.1,635,1635,1000,586.8,751.9,165.1
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,24,1922,772,106,946.1,290.5,167,1150,1816,666,655.6,779.1,123.5
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,25,2231,393,162,1255,288,182,1838,2069,231,967,1073,106
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,26,1949,373,132,1320,244,186,1576,1817,241,1076,1134,58
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,27,1996,720,146,1630,307,166,1276,1850,574,1323,1464,141
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,28,2688,1307,189,1230,422,229,1381,2499,1118,808,1001,193
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,29,2231,699,164,886,301,250.1,1532,2067,535,585,635.9,50.9
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,30,2228,433,294,1086.6,269.1,242,1795,1934,139,817.5,844.6,27.1
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091124,31,3062,393,169,1474,229,226,2669,2893,224,1245,1248,3
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,1,1328,295,270,1046.7,278.9,190.6,1033,1058,25,767.8,856.1,88.3
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,2,1210,479,93,1678,229,163,731,1117,386,1449,1515,66
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,3,1602,242,113,1837,254,182,1360,1489,129,1583,1655,72
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,4,1604,260,165,971.5,226,214.7,1344,1439,95,745.5,756.8,11.3
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,5,1396,517,138,929.1,271.9,177,879,1258,379,657.2,752.1,94.9
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,6,1461,280,155,822.5,243.9,229.1,1181,1306,125,578.6,593.4,14.8
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,7,1574,689,201,1176,466.9,231.8,885,1373,488,709.1,944.2,235.1
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,8,2309,623,376,1492,313,232,1686,1933,247,1179,1260,81
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,9,2212,333,158,1034.7,250.4,232.8,1879,2054,175,784.3,801.9,17.6
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,10,2179,908,120,910.8,318.2,205.8,1271,2059,788,592.6,705,112.4
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,11,2184,891,150,1382,288,233,1293,2034,741,1094,1149,55
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,12,1612,582,141,979.5,343,161,1030,1471,441,636.5,818.5,182
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,13,1914,351,133,1090.7,292.4,250,1563,1781,218,798.3,840.7,42.4
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,14,1730,722,131,1739,402,182,1008,1599,591,1337,1557,220
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,15,1429,307,92,1011.1,260.2,149.8,1122,1337,215,750.9,861.3,110.4
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,16,1764,305,139,1443,253,240,1459,1625,166,1190,1203,13
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,17,1803,410,157,1159.3,315.3,274.4,1393,1646,253,844,884.9,40.9
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,18,1037.3,228,101.7,793,255,163,809.3,935.6,126.3,538,630,92
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,19,1415,307,114,1348,355,180,1108,1301,193,993,1168,175
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,20,1866,974,106,1308,456,162,892,1760,868,852,1146,294
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,21,1931,287,137,1245,274,190,1644,1794,150,971,1055,84
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,22,1637,963,260,1277,317,184,674,1377,703,960,1093,133
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,23,1322,507,191,653,250.8,214.7,815,1131,316,402.2,438.3,36.1
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,24,1907,419,94,1108.1,337,152.8,1488,1813,325,771.1,955.3,184.2
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,25,1800,314,164,1516,253,201,1486,1636,150,1263,1315,52
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,26,1734,527,194,1261,334,234,1207,1540,333,927,1027,100
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,27,1579,743,317,1392,343,255,836,1262,426,1049,1137,88
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,28,1879,347,290,1196.6,271.9,256.5,1532,1589,57,924.7,940.1,15.4
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,29,1273,564,123,1382,350,211,709,1150,441,1032,1171,139
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,30,2214,578,462,1435,409,318,1636,1752,116,1026,1117,91
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,31,2213,451,320,1084,299,220,1762,1893,131,785,864,79
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,32,1375,291,135,1226,254,196,1084,1240,156,972,1030,58
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,33,1962,1172,424,1480,313,343,790,1538,748,1167,1137,-30
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,34,1673,672,159,1239,286,258,1001,1514,513,953,981,28
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,35,2090,355,248,1390,327,209,1735,1842,107,1063,1181,118
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,36,1739,455,125,1373,325,214,1284,1614,330,1048,1159,111
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,37,1635,432,213,1393,393,280,1203,1422,219,1000,1113,113
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,38,1530,491,176,990.5,286.6,356,1039,1354,315,703.9,634.5,-69.4
Mid Pachytene,AFS0124,"cleSi20[Prec-8::coh-3::rec-8 3' flank, Cb unc-119(+)] II; coh-4(tm1857) coh-3(gk112) V",None,SJ333,SJ19091126,39,1903,620,145,1437,349,353,1283,1758,475,1088,1084,-4
